Old File Path,New File Path,Commit SHA,Parent Commit SHA,Commit Message,Histogram Diff
memory_profiler.py,memory_profiler.py,249ffe7863be84e343f806297cb52a6fc967b6ee,5887e96c69615bba60008db19b70a04c2db46efe,"Added mprun magic (old style, seems to work)","@@ -133,6 +133,8 @@ class LineProfiler:
         self.functions = list(functions)
         self.code_map = {}
         self.enable_count = 0
+        for func in functions:
+            self.add_function(func)
 
     def __call__(self, func):
         self.add_function(func)
@@ -147,10 +149,11 @@ class LineProfiler:
         """""" Record line profiling information for the given Python function.
         """"""
         try:
-            code = func.__code__
+            code = func.func_code
         except AttributeError:
-            warnings.warn(""Could not extract a code object for the object {0!r}""
-                            .format(func))
+            import warnings
+            warnings.warn(""Could not extract a code object for the object %r""
+                          % (func,))
             return
         if code not in self.code_map:
             self.code_map[code] = {}
@@ -168,6 +171,32 @@ class LineProfiler:
             return result
         return f
 
+    def run(self, cmd):
+        """""" Profile a single executable statment in the main namespace.
+        """"""
+        import __main__
+        dict = __main__.__dict__
+        return self.runctx(cmd, dict, dict)
+
+    def runctx(self, cmd, globals, locals):
+        """""" Profile a single executable statement in the given namespaces.
+        """"""
+        self.enable_by_count()
+        try:
+            exec cmd in globals, locals
+        finally:
+            self.disable_by_count()
+        return self
+
+    def runcall(self, func, *args, **kw):
+        """""" Profile a single function call.
+        """"""
+        self.enable_by_count()
+        try:
+            return func(*args, **kw)
+        finally:
+            self.disable_by_count()
+
     def enable_by_count(self):
         """""" Enable the profiler if it hasn't been enabled before.
         """"""
@@ -193,7 +222,6 @@ class LineProfiler:
                 entry = self.code_map[frame.f_code].setdefault(lineno, [])
                 entry.append(_get_memory(os.getpid()))
 
-        # why this is needed, I don't know
         return self.trace_memory_usage
 
     def __enter__(self):
@@ -211,7 +239,6 @@ class LineProfiler:
 
 
 def show_results(prof, stream=None):
-
     if stream is None:
         stream = sys.stdout
     template = '{0:>6} {1:>12} {2:>10}   {3:<}'
@@ -261,11 +288,132 @@ def show_results(prof, stream=None):
                 mem = max(lines_normalized[l])
                 inc = mem - mem_old
                 mem_old = mem
-                mem = '{0:5.2f} MB'.format(mem)
-                inc = '{0:5.2f} MB'.format(inc)
+                mem = '{0:5.4f} MB'.format(mem)
+                inc = '{0:5.4f} MB'.format(inc)
             stream.write(template.format(l, mem, inc, sub_lines[i]))
         stream.write('\n\n')
 
+
+# A %lprun magic for IPython.
+def magic_mprun(self, parameter_s=''):
+    """""" Execute a statement under the line-by-line memory profiler from the
+    memory_profilser module.
+
+    Usage:
+      %mprun -f func1 -f func2 <statement>
+
+    The given statement (which doesn't require quote marks) is run via the
+    LineProfiler. Profiling is enabled for the functions specified by the -f
+    options. The statistics will be shown side-by-side with the code through the
+    pager once the statement has completed.
+
+    Options:
+
+    -f <function>: LineProfiler only profiles functions and methods it is told
+    to profile.  This option tells the profiler about these functions. Multiple
+    -f options may be used. The argument may be any expression that gives
+    a Python function or method object. However, one must be careful to avoid
+    spaces that may confuse the option parser. Additionally, functions defined
+    in the interpreter at the In[] prompt or via %run currently cannot be
+    displayed.  Write these functions out to a separate file and import them.
+
+    One or more -f options are required to get any useful results.
+
+    -T <filename>: dump the text-formatted statistics with the code side-by-side
+    out to a text file.
+
+    -r: return the LineProfiler object after it has completed profiling.
+    """"""
+    from StringIO import StringIO
+
+    # Local imports to avoid hard dependency.
+    from distutils.version import LooseVersion
+    import IPython
+    ipython_version = LooseVersion(IPython.__version__)
+    if ipython_version < '0.11':
+        from IPython.genutils import page
+        from IPython.ipstruct import Struct
+        from IPython.ipapi import UsageError
+    else:
+        from IPython.core.page import page
+        from IPython.utils.ipstruct import Struct
+        from IPython.core.error import UsageError
+
+    # Escape quote markers.
+    opts_def = Struct(T=[''], f=[])
+    parameter_s = parameter_s.replace('""', r'\""').replace(""'"", r""\'"")
+    opts, arg_str = self.parse_options(parameter_s, 'rf:T:', list_all=True)
+    opts.merge(opts_def)
+    print arg_str
+    global_ns = self.shell.user_global_ns
+    local_ns = self.shell.user_ns
+
+    # Get the requested functions.
+    funcs = []
+    for name in opts.f:
+        try:
+            funcs.append(eval(name, global_ns, local_ns))
+        except Exception, e:
+            raise UsageError('Could not find function %r.\n%s: %s' % (name,
+                e.__class__.__name__, e))
+
+    profile = LineProfiler(*funcs)
+    print funcs
+    # Add the profiler to the builtins for @profile.
+    import __builtin__
+    if 'profile' in __builtin__.__dict__:
+        had_profile = True
+        old_profile = __builtin__.__dict__['profile']
+    else:
+        had_profile = False
+        old_profile = None
+    __builtin__.__dict__['profile'] = profile
+
+    try:
+        try:
+            profile.runctx(arg_str, global_ns, local_ns)
+            message = ''
+        except SystemExit:
+            message = ""*** SystemExit exception caught in code being profiled.""
+        except KeyboardInterrupt:
+            message = (""*** KeyboardInterrupt exception caught in code being ""
+                ""profiled."")
+    finally:
+        if had_profile:
+            __builtin__.__dict__['profile'] = old_profile
+
+    # Trap text output.
+    stdout_trap = StringIO()
+    show_results(profile, stdout_trap)
+    output = stdout_trap.getvalue()
+    output = output.rstrip()
+
+    if ipython_version < '0.11':
+        page(output, screen_lines=self.shell.rc.screen_length)
+    else:
+        page(output)
+    print message,
+
+#    dump_file = opts.D[0]
+#    if dump_file:
+#        profile.dump_stats(dump_file)
+#        print '\n*** Profile stats pickled to file',\
+#              `dump_file` + '.', message
+
+    text_file = opts.T[0]
+    if text_file:
+        pfile = open(text_file, 'w')
+        pfile.write(output)
+        pfile.close()
+        print '\n*** Profile printout saved to text file %s. %s' % (text_file,
+                                                                    message)
+
+    return_value = None
+    if 'r' in opts:
+        return_value = profile
+
+    return return_value
+
 if __name__ == '__main__':
     from optparse import OptionParser
     parser = OptionParser(usage=_CMD_USAGE)
"
memory_profiler.py,memory_profiler.py,9b1cd1ad73a2b6d98f315a474d3f76e9dea376c0,249ffe7863be84e343f806297cb52a6fc967b6ee,FIX: forgot print statements,"@@ -294,7 +294,7 @@ def show_results(prof, stream=None):
         stream.write('\n\n')
 
 
-# A %lprun magic for IPython.
+# A lprun-style %mprun magic for IPython.
 def magic_mprun(self, parameter_s=''):
     """""" Execute a statement under the line-by-line memory profiler from the
     memory_profilser module.
@@ -344,7 +344,6 @@ def magic_mprun(self, parameter_s=''):
     parameter_s = parameter_s.replace('""', r'\""').replace(""'"", r""\'"")
     opts, arg_str = self.parse_options(parameter_s, 'rf:T:', list_all=True)
     opts.merge(opts_def)
-    print arg_str
     global_ns = self.shell.user_global_ns
     local_ns = self.shell.user_ns
 
@@ -358,7 +357,6 @@ def magic_mprun(self, parameter_s=''):
                 e.__class__.__name__, e))
 
     profile = LineProfiler(*funcs)
-    print funcs
     # Add the profiler to the builtins for @profile.
     import __builtin__
     if 'profile' in __builtin__.__dict__:
@@ -414,6 +412,88 @@ def magic_mprun(self, parameter_s=''):
 
     return return_value
 
+
+# a timeit-style %memit magic for IPython
+def magic_memit(self, line=''):
+    """"""Measure memory usage of a Python statement
+
+    Usage, in line mode:
+      %memit [-r<R>] statement
+
+    Options:
+    -r<R>: repeat the loop iteration <R> times and take the best result.
+    Default: 3
+
+    -t<T>: timeout after <T> seconds. Default: None
+
+    Examples
+    --------
+    ::
+
+      In [1]: import numpy as np
+
+      In [2]: %memit np.zeros(1e7)
+      best of 3: 76.402344 MB per loop
+      Out[2]: 76.40234375
+
+      In [3]: %memit np.ones(1e6)
+      best of 3: 7.820312 MB per loop
+      Out[3]: 7.8203125
+
+      In [4]: %memit -r 10 np.empty(1e8)
+      best of 10: 0.101562 MB per loop
+      Out[4]: 0.1015625
+
+    """"""
+
+    import multiprocessing as pr
+    from multiprocessing.queues import SimpleQueue
+
+    opts, stmt = self.parse_options(line, 'r:t:tcp:',
+                                    posix=False, strict=False)
+    repeat = int(getattr(opts, ""r"", 3))
+    if repeat < 1:
+        repeat == 1
+    timeout = int(getattr(opts, ""t"", 0))
+    if timeout <= 0:
+        timeout = None
+
+    ns = self.shell.user_ns
+
+    def _get_usage(q, stmt, setup='pass', ns={}):
+        from memory_profiler import memory_usage as _mu
+        try:
+            exec setup in ns
+            _mu0 = _mu()[0]
+            exec stmt in ns
+            _mu1 = _mu()[0]
+            q.put(_mu1 - _mu0)
+        except:
+            q.put(float('-inf'))
+
+    q = SimpleQueue()
+    # try once in the current process
+    _get_usage(q, stmt, 'pass', ns)
+    # try in child processes
+    at_least_one_worked = False
+    for _ in xrange(repeat):
+        p = pr.Process(target=_get_usage, args=(q, stmt, 'pass', ns))
+        p.start()
+        p.join(timeout=timeout)
+        if p.exitcode == 0:
+            at_least_one_worked = True
+        else:
+            p.terminate()
+            q.put(float('-inf'))
+
+    if not at_least_one_worked:
+        print 'ERROR: subprocesses failed, result may be inaccurate.'
+
+    usages = [q.get() for _ in xrange(repeat)]
+    usage = max(usages)
+    print u""worst of %d: %f MB per loop"" % (repeat, usage)
+
+
 if __name__ == '__main__':
     from optparse import OptionParser
     parser = OptionParser(usage=_CMD_USAGE)
"
README.rst,README.rst,9d7fc7734e26cf94eeb3fdee9c017b71153fcefa,167641e0480616e5037bea9dd42819bac8482104,Add Vlad to the credits,"@@ -120,6 +120,8 @@ inspired by Robert Kern's `line profiler
 `Victor <https://github.com/octavo>`_ added python3, bugfixes and general
 cleanup.
 
+`Vlad Niculae <http://vene.ro>`_ added IPython magic functions.
+
 
 =========
  License
"
memory_profiler.py,memory_profiler.py,fbb16fbc8fb5a7d0de1026737535f3cdaeab312e,9b1cd1ad73a2b6d98f315a474d3f76e9dea376c0,Make magics more robust and flexible,"@@ -38,7 +38,8 @@ except ImportError:
             except:
                 return -1
     else:
-        raise NotImplementedError('The psutil module is required for non-unix platforms')
+        raise NotImplementedError('The psutil module is required for non-unix '
+                                  'platforms')
 
 
 def memory_usage(proc=-1, num=-1, interval=.1):
@@ -304,8 +305,8 @@ def magic_mprun(self, parameter_s=''):
 
     The given statement (which doesn't require quote marks) is run via the
     LineProfiler. Profiling is enabled for the functions specified by the -f
-    options. The statistics will be shown side-by-side with the code through the
-    pager once the statement has completed.
+    options. The statistics will be shown side-by-side with the code through
+    the pager once the statement has completed.
 
     Options:
 
@@ -319,8 +320,8 @@ def magic_mprun(self, parameter_s=''):
 
     One or more -f options are required to get any useful results.
 
-    -T <filename>: dump the text-formatted statistics with the code side-by-side
-    out to a text file.
+    -T <filename>: dump the text-formatted statistics with the code
+    side-by-side out to a text file.
 
     -r: return the LineProfiler object after it has completed profiling.
     """"""
@@ -418,13 +419,17 @@ def magic_memit(self, line=''):
     """"""Measure memory usage of a Python statement
 
     Usage, in line mode:
-      %memit [-r<R>] statement
+      %memit [-ir<R>t<T>] statement
 
     Options:
     -r<R>: repeat the loop iteration <R> times and take the best result.
     Default: 3
 
-    -t<T>: timeout after <T> seconds. Default: None
+    -i: run the code in the current environment, without forking a new process.
+    This is required on some MacOS versions of Accelerate if your line contains
+    a call to `np.dot`.
+
+    -t<T>: timeout after <T> seconds. Unused if `-i` is active. Default: None
 
     Examples
     --------
@@ -433,30 +438,46 @@ def magic_memit(self, line=''):
       In [1]: import numpy as np
 
       In [2]: %memit np.zeros(1e7)
-      best of 3: 76.402344 MB per loop
-      Out[2]: 76.40234375
+      maximum of 3: 76.402344 MB per loop
 
       In [3]: %memit np.ones(1e6)
-      best of 3: 7.820312 MB per loop
-      Out[3]: 7.8203125
+      maximum of 3: 7.820312 MB per loop
 
       In [4]: %memit -r 10 np.empty(1e8)
-      best of 10: 0.101562 MB per loop
-      Out[4]: 0.1015625
+      maximum of 10: 0.101562 MB per loop
+
+      In [5]: memit -t 3 while True: pass;
+      Subprocess timed out.
+      Subprocess timed out.
+      Subprocess timed out.
+      ERROR: all subprocesses exited unsuccessfully. Try again with the `-i`
+      option.
+      maximum of 3: -inf MB per loop
 
     """"""
-
-    import multiprocessing as pr
-    from multiprocessing.queues import SimpleQueue
-
-    opts, stmt = self.parse_options(line, 'r:t:tcp:',
-                                    posix=False, strict=False)
-    repeat = int(getattr(opts, ""r"", 3))
+    opts, stmt = self.parse_options(line, 'r:t:i', posix=False, strict=False)
+    repeat = int(getattr(opts, 'r', 3))
     if repeat < 1:
         repeat == 1
-    timeout = int(getattr(opts, ""t"", 0))
+    timeout = int(getattr(opts, 't', 0))
     if timeout <= 0:
         timeout = None
+    run_in_place = hasattr(opts, 'i')
+
+    # Don't depend on multiprocessing:
+    try:
+        import multiprocessing as pr
+        from multiprocessing.queues import SimpleQueue
+        q = SimpleQueue()
+    except ImportError:
+        class ListWithPut(list):
+            ""Just a list where the `append` method is aliased to `put`.""
+            def put(self, x):
+                self.append(x)
+        q = ListWithPut()
+        print ('WARNING: cannot import module `multiprocessing`. Forcing the'
+               '`-i` option.')
+        run_in_place = True
 
     ns = self.shell.user_ns
 
@@ -468,30 +489,37 @@ def magic_memit(self, line=''):
             exec stmt in ns
             _mu1 = _mu()[0]
             q.put(_mu1 - _mu0)
-        except:
+        except Exception as e:
             q.put(float('-inf'))
+            raise e
 
-    q = SimpleQueue()
-    # try once in the current process
-    _get_usage(q, stmt, 'pass', ns)
-    # try in child processes
-    at_least_one_worked = False
-    for _ in xrange(repeat):
-        p = pr.Process(target=_get_usage, args=(q, stmt, 'pass', ns))
-        p.start()
-        p.join(timeout=timeout)
-        if p.exitcode == 0:
-            at_least_one_worked = True
-        else:
-            p.terminate()
-            q.put(float('-inf'))
+    if run_in_place:
+        for _ in xrange(repeat):
+            _get_usage(q, stmt, ns=ns)
+    else:
+        # run in consecutive subprocesses
+        at_least_one_worked = False
+        for _ in xrange(repeat):
+            p = pr.Process(target=_get_usage, args=(q, stmt, 'pass', ns))
+            p.start()
+            p.join(timeout=timeout)
+            if p.exitcode == 0:
+                at_least_one_worked = True
+            else:
+                p.terminate()
+                if p.exitcode == None:
+                    print 'Subprocess timed out.'
+                else:
+                    print 'Subprocess exited with code %d.' % p.exitcode
+                q.put(float('-inf'))
 
-    if not at_least_one_worked:
-        print 'ERROR: subprocesses failed, result may be inaccurate.'
+        if not at_least_one_worked:
+            print ('ERROR: all subprocesses exited unsuccessfully. Try again '
+                   'with the `-i` option.')
 
     usages = [q.get() for _ in xrange(repeat)]
     usage = max(usages)
-    print u""worst of %d: %f MB per loop"" % (repeat, usage)
+    print u""maximum of %d: %f MB per loop"" % (repeat, usage)
 
 
 if __name__ == '__main__':
"
README.rst,README.rst,ebc2432bfe4de1783726d0c55a9fa91a57507b5c,fbb16fbc8fb5a7d0de1026737535f3cdaeab312e,Updated README,"@@ -21,7 +21,40 @@ To install from source, download the package, extract and type::
 
     $ python setup.py install
 
+After installing the module, if you use IPython, you can set up the `%mprun`
+and `%memit` magics by following these steps.
 
+For IPython 0.10, you can install it by editing the IPython configuration
+file ~/.ipython/ipy_user_conf.py to add the following lines::
+
+    # These two lines are standard and probably already there.
+    import IPython.ipapi
+    ip = IPython.ipapi.get()
+
+    # These two are the important ones.
+    import memory_profiler    
+    ip.expose_magic('mprun', memory_profiler.magic_mprun)
+    ip.expose_magic('memit', memory_profiler.magic_memit)prun)
+
+For IPython 0.11+, you have to  create a file named
+~/.ipython/extensions/memory_profiler_ext.py with the following content::
+
+    import memory_profiler
+     
+    def load_ipython_extension(ip):
+        ip.define_magic('mprun', memory_profiler.magic_mprun)
+        ip.define_magic('memit', memory_profiler.magic_memit)
+
+Then, edit the configuration file for your IPython profile,
+~/.ipython/profile_default/ipython_config.py, to register the extension like
+this (If you already have other extensions, just add this one to the list)::
+
+    c.TerminalIPythonApp.extensions = [
+        'memory_profiler_ext',
+    ]
+    c.InteractiveShellApp.extensions = [
+        'memory_profiler_ext',
+    ]
 
 =======
  Usage
@@ -69,6 +102,24 @@ Python interpreter after that line has been executed. The third column
 with respect to the last one. The last column (*Line Contents*) prints
 the code that has been profiled.
 
+The same output can be obtained in IPython by using the `%mprun` magic command.
+In this case, you can skip the `@profile` decorator and instead use the
+`-f` parameter, like this::
+
+    In [1] from example import my_func
+
+    In [2] %mprun -f my_func my_func()
+
+Another useful magic that we define is `%memit`, which is analogous to
+`%timeit`. It can be used as follows::
+
+    In [1]: import numpy as np
+
+    In [2]: %memit np.zeros(1e7)
+    maximum of 3: 76.402344 MB per loop
+
+For more details, see the docstrings of the magics.
+
 ============================
  Frequently Asked Questions
 ============================
@@ -120,6 +171,8 @@ inspired by Robert Kern's `line profiler
 `Victor <https://github.com/octavo>`_ added python3, bugfixes and general
 cleanup.
 
+`Vlad <http://vene.ro/>`_ added the `%mprun` and `%memit` IPython magics. 
+
 
 =========
  License
"
memory_profiler.py,memory_profiler.py,43a83a60b32d53f5069463b89a13add4ccd83b67,dc64a7c5fb631b5c3fd420f71a0ae2197bce9ddc,FIX: issue #16,"@@ -271,6 +271,8 @@ def show_results(prof, stream=None):
 
         k_old = keys[0] - 1
         lines_normalized[keys[0] - 1] = lines[keys[0]]
+        for i in range(1, len(lines_normalized[keys[0] - 1])):
+            lines_normalized[keys[0] - 1][i] = -1.
         k = keys.pop(0)
         while keys:
             lines_normalized[k] = lines[keys[0]]
"
memory_profiler.py,memory_profiler.py,1106b74fa9b74c278a06f2ec8cee0c578ed25e3b,43a83a60b32d53f5069463b89a13add4ccd83b67,FIX: Python3 support (issue #14),"@@ -184,7 +184,7 @@ class LineProfiler:
         """"""
         self.enable_by_count()
         try:
-            exec cmd in globals, locals
+            exec(cmd, globals, locals)
         finally:
             self.disable_by_count()
         return self
"
README.rst,README.rst,f93840f8961da6e9fccfb5d307bf513618d74cda,1106b74fa9b74c278a06f2ec8cee0c578ed25e3b,DOC: add instructions to create IPython profile,"@@ -45,6 +45,11 @@ For IPython 0.11+, you have to  create a file named
         ip.define_magic('mprun', memory_profiler.magic_mprun)
         ip.define_magic('memit', memory_profiler.magic_memit)
 
+If you don't have an IPython profile already set up, create one using the
+following command::
+
+    $ ipython profile create
+
 Then, edit the configuration file for your IPython profile,
 ~/.ipython/profile_default/ipython_config.py, to register the extension like
 this (If you already have other extensions, just add this one to the list)::
"
memory_profiler.py,memory_profiler.py,fe61948ae25e630f9bd77ca0892ae3faae2c0afc,0fd6554879aea92c4299452b7df6b9e2b26061c2,0.15 release,"@@ -1,6 +1,6 @@
 """"""Profile the memory usage of a Python program""""""
 
-__version__ = '0.14'
+__version__ = '0.15'
 
 _CMD_USAGE = ""python -m memory_profiler script_file.py""
 
"
memory_profiler.py,memory_profiler.py,1bcd779aa0744b543ae80d9c867eff7dc924d328,f93840f8961da6e9fccfb5d307bf513618d74cda,"Default to 1 loop in memit, add meaningful warning for functions without files in %mprun","@@ -255,6 +255,9 @@ def show_results(prof, stream=None):
         stream.write('Filename: ' + filename + '\n\n')
         if not os.path.exists(filename):
             stream.write('ERROR: Could not find file ' + filename + '\n')
+            if filename.startswith(""ipython-input""):
+                print(""NOTE: %mprun can only be used on functions defined in ""
+                      ""physical files, and not in the IPython environment."")
             continue
         all_lines = linecache.getlines(filename)
         sub_lines = inspect.getblock(all_lines[code.co_firstlineno - 1:])
@@ -425,7 +428,7 @@ def magic_memit(self, line=''):
 
     Options:
     -r<R>: repeat the loop iteration <R> times and take the best result.
-    Default: 3
+    Default: 1
 
     -i: run the code in the current environment, without forking a new process.
     This is required on some MacOS versions of Accelerate if your line contains
@@ -440,10 +443,10 @@ def magic_memit(self, line=''):
       In [1]: import numpy as np
 
       In [2]: %memit np.zeros(1e7)
-      maximum of 3: 76.402344 MB per loop
+      maximum of 1: 76.402344 MB per loop
 
       In [3]: %memit np.ones(1e6)
-      maximum of 3: 7.820312 MB per loop
+      maximum of 1: 7.820312 MB per loop
 
       In [4]: %memit -r 10 np.empty(1e8)
       maximum of 10: 0.101562 MB per loop
@@ -454,11 +457,11 @@ def magic_memit(self, line=''):
       Subprocess timed out.
       ERROR: all subprocesses exited unsuccessfully. Try again with the `-i`
       option.
-      maximum of 3: -inf MB per loop
+      maximum of 1: -inf MB per loop
 
     """"""
     opts, stmt = self.parse_options(line, 'r:t:i', posix=False, strict=False)
-    repeat = int(getattr(opts, 'r', 3))
+    repeat = int(getattr(opts, 'r', 1))
     if repeat < 1:
         repeat == 1
     timeout = int(getattr(opts, 't', 0))
"
memory_profiler.py,memory_profiler.py,33caba84b83d3a2838bf76de9ad4d1b604dc3779,1cb18a7386cddd74af3bffee10090debc2da3a37,Cleaner output,"@@ -294,8 +294,8 @@ def show_results(prof, stream=None):
                 mem = max(lines_normalized[l])
                 inc = mem - mem_old
                 mem_old = mem
-                mem = '{0:5.4f} MB'.format(mem)
-                inc = '{0:5.4f} MB'.format(inc)
+                mem = '{0:9.2f} MB'.format(mem)
+                inc = '{0:9.2f} MB'.format(inc)
             stream.write(template.format(l, mem, inc, sub_lines[i]))
         stream.write('\n\n')
 
"
memory_profiler.py,memory_profiler.py,b8a12bcd4e98112dfed88db21a29c33f0f183bb9,33caba84b83d3a2838bf76de9ad4d1b604dc3779,Cleaner output,"@@ -242,7 +242,7 @@ class LineProfiler:
 def show_results(prof, stream=None):
     if stream is None:
         stream = sys.stdout
-    template = '{0:>6} {1:>12} {2:>10}   {3:<}'
+    template = '{0:>6} {1:>12} {2:>12}   {3:<}'
 
     for code in prof.code_map:
         lines = prof.code_map[code]
"
memory_profiler.py,memory_profiler.py,2866dfd757d08611b03c196cb6b21203d80dfa81,b8a12bcd4e98112dfed88db21a29c33f0f183bb9,"Add memory-based debugging

Conflicts:

	memory_profiler.py","@@ -4,13 +4,12 @@ __version__ = '0.15'
 
 _CMD_USAGE = ""python -m memory_profiler script_file.py""
 
-import time
-import sys
-import os
+import time, sys, os, pdb
 import warnings
 import linecache
 import inspect
 
+
 try:
     import psutil
 
@@ -42,6 +41,7 @@ except ImportError:
                                   'platforms')
 
 
+
 def memory_usage(proc=-1, num=-1, interval=.1):
     """"""
     Return the memory usage of a process or piece of code
@@ -130,12 +130,13 @@ def _find_script(script_name):
 class LineProfiler:
     """""" A profiler that records the amount of memory for each line """"""
 
-    def __init__(self, *functions):
+    def __init__(self, *functions, **kw):
         self.functions = list(functions)
         self.code_map = {}
         self.enable_count = 0
         for func in functions:
             self.add_function(func)
+        self.max_mem = kw.get('max_mem', None)
 
     def __call__(self, func):
         self.add_function(func)
@@ -163,6 +164,7 @@ class LineProfiler:
     def wrap_function(self, func):
         """""" Wrap a function to profile it.
         """"""
+
         def f(*args, **kwds):
             self.enable_by_count()
             try:
@@ -225,6 +227,26 @@ class LineProfiler:
 
         return self.trace_memory_usage
 
+    def trace_max_mem(self, frame, event, arg):
+        # run into PDB as soon as memory is higher than MAX_MEM
+        if event in ('line', 'return'):
+            c = _get_memory(os.getpid())
+            if c >= self.max_mem:
+                t = 'Current memory {0:.2f} MB exceeded the maximum '.format(c) + \
+                    'of {0:.2f} MB\n'.format(self.max_mem)
+                sys.stdout.write(t)
+                sys.stdout.write('Stepping into the debugger \n')
+                frame.f_lineno -= 2
+                p = pdb.Pdb()
+                p.quitting = False
+                p.stopframe = frame
+                p.returnframe = None
+                p.stoplineno = frame.f_lineno - 3
+                p.botframe = None
+                return p.trace_dispatch
+
+        return self.trace_max_mem
+
     def __enter__(self):
         self.enable_by_count()
 
@@ -232,7 +254,10 @@ class LineProfiler:
         self.disable_by_count()
 
     def enable(self):
-        sys.settrace(self.trace_memory_usage)
+        if self.max_mem is not None:
+            sys.settrace(self.trace_max_mem)
+        else:
+            sys.settrace(self.trace_memory_usage)
 
     def disable(self):
         self.last_time = {}
@@ -529,7 +554,10 @@ def magic_memit(self, line=''):
 
 if __name__ == '__main__':
     from optparse import OptionParser
-    parser = OptionParser(usage=_CMD_USAGE)
+    parser = OptionParser(usage=_CMD_USAGE, version=__version__)
+    parser.add_option(""--pdb-mmem"", dest=""max_mem"", metavar=""MAXMEM"",
+        type=""float"", action=""store"",
+        help=""step into the debugger when memory exceeds MAXMEM"")
 
     if not sys.argv[1:]:
         parser.print_help()
@@ -537,10 +565,7 @@ if __name__ == '__main__':
 
     (options, args) = parser.parse_args()
 
-    # .. remove memory_profiler from sys.argv ..
-    sys.argv.pop(0)
-
-    prof = LineProfiler()
+    prof = LineProfiler(max_mem=options.max_mem)
     __file__ = _find_script(args[0])
     if sys.version_info[0] < 3:
         import __builtin__
"
memory_profiler.py,memory_profiler.py,5075c0d39acb7bea6982679687c61146cf6b59ef,2866dfd757d08611b03c196cb6b21203d80dfa81,Some Python3 compatibility,"@@ -383,7 +383,7 @@ def magic_mprun(self, parameter_s=''):
     for name in opts.f:
         try:
             funcs.append(eval(name, global_ns, local_ns))
-        except Exception, e:
+        except Exception as e:
             raise UsageError('Could not find function %r.\n%s: %s' % (name,
                 e.__class__.__name__, e))
 
@@ -421,7 +421,7 @@ def magic_mprun(self, parameter_s=''):
         page(output, screen_lines=self.shell.rc.screen_length)
     else:
         page(output)
-    print message,
+    print(message,)
 
 #    dump_file = opts.D[0]
 #    if dump_file:
@@ -434,8 +434,8 @@ def magic_mprun(self, parameter_s=''):
         pfile = open(text_file, 'w')
         pfile.write(output)
         pfile.close()
-        print '\n*** Profile printout saved to text file %s. %s' % (text_file,
-                                                                    message)
+        print('\n*** Profile printout saved to text file %s. %s' % (text_file,
+                                                                    message))
 
     return_value = None
     if 'r' in opts:
@@ -538,9 +538,9 @@ def magic_memit(self, line=''):
             else:
                 p.terminate()
                 if p.exitcode == None:
-                    print 'Subprocess timed out.'
+                    print('Subprocess timed out.')
                 else:
-                    print 'Subprocess exited with code %d.' % p.exitcode
+                    print('Subprocess exited with code %d.' % p.exitcode)
                 q.put(float('-inf'))
 
         if not at_least_one_worked:
@@ -549,7 +549,7 @@ def magic_memit(self, line=''):
 
     usages = [q.get() for _ in xrange(repeat)]
     usage = max(usages)
-    print u""maximum of %d: %f MB per loop"" % (repeat, usage)
+    print('maximum of %d: %f MB per loop' % (repeat, usage))
 
 
 if __name__ == '__main__':
"
memory_profiler.py,memory_profiler.py,7c70c16e9448f81c22d2878e0f7c3ad358ecb0c2,5075c0d39acb7bea6982679687c61146cf6b59ef,Some more Python3 fixes,"@@ -443,6 +443,19 @@ def magic_mprun(self, parameter_s=''):
 
     return return_value
 
+# utility function used in magic_memit
+# TODO: merge sith memory_usage
+def _get_usage(q, stmt, setup='pass', ns={}):
+    from memory_profiler import memory_usage as _mu
+    try:
+        exec(setup, ns)
+        _mu0 = _mu()[0]
+        exec(stmt, ns)
+        _mu1 = _mu()[0]
+        q.put(_mu1 - _mu0)
+    except Exception as e:
+        q.put(float('-inf'))
+        raise e
 
 # a timeit-style %memit magic for IPython
 def magic_memit(self, line=''):
@@ -511,18 +524,6 @@ def magic_memit(self, line=''):
 
     ns = self.shell.user_ns
 
-    def _get_usage(q, stmt, setup='pass', ns={}):
-        from memory_profiler import memory_usage as _mu
-        try:
-            exec setup in ns
-            _mu0 = _mu()[0]
-            exec stmt in ns
-            _mu1 = _mu()[0]
-            q.put(_mu1 - _mu0)
-        except Exception as e:
-            q.put(float('-inf'))
-            raise e
-
     if run_in_place:
         for _ in xrange(repeat):
             _get_usage(q, stmt, ns=ns)
"
